,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
728,Moabit,52.52902452338331,13.343040456643699,Zur Quelle,52.52531500358521,13.343078854232363,Pub
729,Moabit,52.52902452338331,13.343040456643699,Der Fischladen,52.527808312062504,13.338524629838167,Fish Market
730,Moabit,52.52902452338331,13.343040456643699,Original Gemüse Döner 46,52.53096340410308,13.347173209762893,Doner Restaurant
731,Moabit,52.52902452338331,13.343040456643699,Apple City Hotel Berlin,52.5269896985414,13.341223254418036,Hotel
732,Moabit,52.52902452338331,13.343040456643699,Baker's Back & Coffee,52.526349517501,13.33833878765169,Bakery
733,Moabit,52.52902452338331,13.343040456643699,Eis Da Gianni,52.526616462272166,13.337426860437072,Ice Cream Shop
734,Moabit,52.52902452338331,13.343040456643699,Café Zina,52.528644388173525,13.335838671803234,Café
735,Moabit,52.52902452338331,13.343040456643699,Pizzeria Alte Forno,52.52669038050762,13.33674803521447,Pizza Place
736,Moabit,52.52902452338331,13.343040456643699,McDarwich's,52.52655334766025,13.33753799586554,Burger Joint
737,Moabit,52.52902452338331,13.343040456643699,Schultheiss Quartier,52.52680292262519,13.343925476074217,Shopping Mall
738,Moabit,52.52902452338331,13.343040456643699,Thalia Berlin - Schultheiss Quartier,52.527342,13.343692,Bookstore
739,Moabit,52.52902452338331,13.343040456643699,Café time,52.526476555459496,13.342281281948088,Coffee Shop
740,Moabit,52.52902452338331,13.343040456643699,Copy-Day,52.530157836485145,13.345703780651093,Paper / Office Supplies Store
741,Moabit,52.52902452338331,13.343040456643699,Tasty Asia,52.52536298425305,13.342761817214567,Vietnamese Restaurant
742,Moabit,52.52902452338331,13.343040456643699,PENNY,52.53305670509825,13.345339490763877,Supermarket
743,Moabit,52.52902452338331,13.343040456643699,MOA Bogen,52.531978460752434,13.344162929431352,Shopping Mall
744,Moabit,52.52902452338331,13.343040456643699,doy doy,52.53195871548254,13.342509245627188,Doner Restaurant
745,Moabit,52.52902452338331,13.343040456643699,U Turmstraße,52.52613060361615,13.341339826583862,Metro Station
746,Moabit,52.52902452338331,13.343040456643699,cafe creme caramel,52.5322119975596,13.341787929495089,Café
747,Märkisches Viertel,52.598671774399946,13.3540107140989,Stadtbad Märkisches Viertel,52.59856795099607,13.353178726635974,Pool
748,Märkisches Viertel,52.598671774399946,13.3540107140989,Saturn,52.5988941,13.3542217,Electronics Store
749,Märkisches Viertel,52.598671774399946,13.3540107140989,Fitness First,52.59857640687269,13.35483206740173,Gym / Fitness Center
750,Märkisches Viertel,52.598671774399946,13.3540107140989,Deutsche Bank Filiale,52.59693873606619,13.355329973628045,Bank
751,Märkisches Viertel,52.598671774399946,13.3540107140989,Indoor BeachCenter,52.59945365334757,13.348680524299407,Volleyball Court
752,Märkisches Viertel,52.598671774399946,13.3540107140989,Little Italy,52.596760221436774,13.351510123230128,Italian Restaurant
753,Märkisches Viertel,52.598671774399946,13.3540107140989,American Western Saloon,52.59761678079617,13.352590962060049,American Restaurant
754,Märkisches Viertel,52.598671774399946,13.3540107140989,Crunch Fit,52.596826542917434,13.355248529838718,Gym
755,Märkisches Viertel,52.598671774399946,13.3540107140989,H Märkische Zeile,52.597545874798136,13.35636143448701,Bus Stop
756,Märkisches Viertel,52.598671774399946,13.3540107140989,Jump Berlin,52.59952876186923,13.348721265792847,Athletics & Sports
757,Märkisches Viertel,52.598671774399946,13.3540107140989,Flamingo Ballpark,52.59984472187908,13.349864890682321,Baseball Field
758,Märkisches Viertel,52.598671774399946,13.3540107140989,Post | Postbank,52.596635337695204,13.350577354431152,Post Office
759,Neu-Hohenschönhausen,52.566897354337556,13.512384740919122,EDEKA Kitschun,52.56851195,13.51670491,Supermarket
760,Neu-Hohenschönhausen,52.566897354337556,13.512384740919122,CineMotion,52.566200455547055,13.50893497467041,Movie Theater
761,Neu-Hohenschönhausen,52.566897354337556,13.512384740919122,MediaMarkt,52.56451462506858,13.506333231925964,Electronics Store
762,Neu-Hohenschönhausen,52.566897354337556,13.512384740919122,Rossmann,52.5646294117027,13.5061997901089,Drugstore
763,Neu-Hohenschönhausen,52.566897354337556,13.512384740919122,Linden-Center,52.56451972015678,13.506209850311278,Shopping Mall
764,Neu-Hohenschönhausen,52.566897354337556,13.512384740919122,Deichmann,52.5672293,13.5131742,Shoe Store
765,Neukölln,52.47731371374199,13.44193232474993,Heimathafen Neukölln,52.47694577044968,13.439722525814265,Indie Theater
766,Neukölln,52.47731371374199,13.44193232474993,Passage Kino,52.477532904422084,13.439125090358829,Indie Movie Theater
767,Neukölln,52.47731371374199,13.44193232474993,Stadtbad Neukölln,52.479245262119015,13.439937829971313,Pool
768,Neukölln,52.47731371374199,13.44193232474993,SAVVY Contemporary,52.47684168244228,13.44120383015267,Art Gallery
769,Neukölln,52.47731371374199,13.44193232474993,Alter Roter Löwe Rein,52.47576451922523,13.443177572017891,Bar
770,Neukölln,52.47731371374199,13.44193232474993,Comenius-Garten,52.47504467762332,13.442802429199219,Garden
771,Neukölln,52.47731371374199,13.44193232474993,Sameheads,52.47801357422616,13.439512698331281,Bar
772,Neukölln,52.47731371374199,13.44193232474993,Zosse,52.474918,13.443632,Gastropub
773,Neukölln,52.47731371374199,13.44193232474993,Pêle-Mêle,52.479504589221584,13.441588028737131,Vegetarian / Vegan Restaurant
774,Neukölln,52.47731371374199,13.44193232474993,Café Botanico,52.47731595457574,13.441248048118089,Café
775,Neukölln,52.47731371374199,13.44193232474993,Hackbert,52.4782836834271,13.43894695727129,Burger Joint
776,Neukölln,52.47731371374199,13.44193232474993,Mae Charoen,52.47970186394123,13.444004335520644,Thai Restaurant
777,Neukölln,52.47731371374199,13.44193232474993,Velvet,52.47907882608319,13.438421123549753,Cocktail Bar
778,Neukölln,52.47731371374199,13.44193232474993,Café Trinkaus,52.4789134,13.4445034,Café
779,Neukölln,52.47731371374199,13.44193232474993,Holy Coffee,52.479833459184675,13.443649838260455,Coffee Shop
780,Neukölln,52.47731371374199,13.44193232474993,Prachtwerk,52.47907980698503,13.438402686454733,Café
781,Neukölln,52.47731371374199,13.44193232474993,Rixbox,52.479005733519294,13.43779279156502,Coffee Shop
782,Neukölln,52.47731371374199,13.44193232474993,Caffeggiando,52.48067603707893,13.440000066387604,Coffee Shop
783,Neukölln,52.47731371374199,13.44193232474993,Richardplatz,52.474051,13.445404,Plaza
784,Neukölln,52.47731371374199,13.44193232474993,Herr Lindemann,52.473923,13.444992,Cocktail Bar
785,Neukölln,52.47731371374199,13.44193232474993,Pecados,52.480286,13.443416,Latin American Restaurant
786,Neukölln,52.47731371374199,13.44193232474993,Dr. Pogo Veganladen,52.47391871763757,13.443196944649117,Organic Grocery
787,Neukölln,52.47731371374199,13.44193232474993,Shaam Restaurant,52.474363806181806,13.440120220184326,Middle Eastern Restaurant
788,Neukölln,52.47731371374199,13.44193232474993,Tiba,52.47454632738598,13.440061055810416,Middle Eastern Restaurant
789,Neukölln,52.47731371374199,13.44193232474993,Comedy Café Berlin,52.480254812930724,13.446879386901855,Comedy Club
790,Neukölln,52.47731371374199,13.44193232474993,Dritter Raum,52.477134,13.448106,Café
791,Neukölln,52.47731371374199,13.44193232474993,Jemenitisches Restaurant,52.474525,13.440109,Yemeni Restaurant
792,Neukölln,52.47731371374199,13.44193232474993,arkaoda Berlin,52.47393756943134,13.442535968207551,Nightclub
793,Neukölln,52.47731371374199,13.44193232474993,Louis,52.474163,13.445159,Austrian Restaurant
794,Neukölln,52.47731371374199,13.44193232474993,Balera Weinhandlung,52.47355017754188,13.441579341888428,Wine Shop
795,Neukölln,52.47731371374199,13.44193232474993,Minigolf und Pit-Pat am Hertzbergplatz,52.47790314420611,13.448756564915188,Mini Golf
796,Neukölln,52.47731371374199,13.44193232474993,Mehana Paradis,52.47561506190385,13.447390423245285,Eastern European Restaurant
797,Neukölln,52.47731371374199,13.44193232474993,WOANDERS Bar,52.47295390985392,13.441015340466048,Cocktail Bar
798,Neukölln,52.47731371374199,13.44193232474993,Hertzbergplatz,52.47767762624687,13.448273454876265,Park
799,Neukölln,52.47731371374199,13.44193232474993,Karl-Marx-Platz,52.473625146225174,13.441082476526745,Plaza
800,Niederschöneweide,52.45499522737424,13.51450162841708,Eiskultur Berlin,52.455086,13.514897,Ice Cream Shop
801,Niederschöneweide,52.45499522737424,13.51450162841708,EDEKA Center,52.45759049999999,13.5097185,Supermarket
802,Niederschöneweide,52.45499522737424,13.51450162841708,Taj Mahal India,52.456188,13.510307,Indian Restaurant
803,Niederschöneweide,52.45499522737424,13.51450162841708,Dokumentationszentrum NS-Zwangsarbeit,52.453265494829466,13.517971971759568,History Museum
804,Niederschöneweide,52.45499522737424,13.51450162841708,Rossmann,52.456715473139376,13.508806228637695,Drugstore
805,Niederschöneweide,52.45499522737424,13.51450162841708,mömax,52.4579,13.509,Furniture / Home Store
806,Niederschöneweide,52.45499522737424,13.51450162841708,Check In Hotel,52.455890539842365,13.511052489937093,Motel
807,Niederschöneweide,52.45499522737424,13.51450162841708,Schöneweide Grillhaus,52.45586390537228,13.510429053357132,Falafel Restaurant
808,Niederschöneweide,52.45499522737424,13.51450162841708,Union Zapfstelle,52.45381496025069,13.512974553427263,Gas Station
809,Niederschöneweide,52.45499522737424,13.51450162841708,H S Schöneweide / Sterndamm,52.454879566961665,13.511905849211521,Tram Station
810,Niederschöneweide,52.45499522737424,13.51450162841708,Kobani Bistro,52.454463,13.51626,Restaurant
811,Niederschöneweide,52.45499522737424,13.51450162841708,Siena,52.45456160245233,13.517545028326843,Italian Restaurant
812,Niederschöneweide,52.45499522737424,13.51450162841708,Yuppi's Bistro,52.4557114710994,13.510211882093989,Falafel Restaurant
813,Niederschöneweide,52.45499522737424,13.51450162841708,Tandoor House,52.456420686565444,13.511051208994795,Indian Restaurant
814,Niederschöneweide,52.45499522737424,13.51450162841708,Schneller Back & Spätkauf,52.4540537996977,13.51896705966728,Convenience Store
815,Niederschöneweide,52.45499522737424,13.51450162841708,Edeka Genußwelt,52.45704,13.510905,Fast Food Restaurant
816,Niederschöneweide,52.45499522737424,13.51450162841708,Fielmann – Ihr Optiker,52.45722591659,13.511075043568553,Optical Shop
817,Niederschöneweide,52.45499522737424,13.51450162841708,Trattoria Il Monello,52.4532441145364,13.510252193260952,Trattoria/Osteria
818,Niederschöneweide,52.45499522737424,13.51450162841708,Cajamarcaplatz,52.456078379922836,13.509572009895809,Plaza
819,Niederschöneweide,52.45499522737424,13.51450162841708,Back & Coffee,52.45351513802259,13.509578704833983,Bakery
820,Niederschöneweide,52.45499522737424,13.51450162841708,Burger King,52.45282822277411,13.515323806351152,Fast Food Restaurant
821,Niederschöneweide,52.45499522737424,13.51450162841708,Eiscafé Adriana,52.456453963163696,13.50919246673584,Café
822,Niederschöneweide,52.45499522737424,13.51450162841708,Gleis 3/4,52.45578667074752,13.508669929100844,Platform
823,Niederschöneweide,52.45499522737424,13.51450162841708,H Brückenstraße,52.45825835038316,13.51170301437378,Tram Station
824,Niederschöneweide,52.45499522737424,13.51450162841708,Sterndamm Apotheke,52.45287490110652,13.509246100139094,Pharmacy
825,Niederschöneweide,52.45499522737424,13.51450162841708,Fressnapf,52.4532305,13.5086256,Pet Store
826,Niederschöneweide,52.45499522737424,13.51450162841708,Metamorph Marina,52.45915255097075,13.516903773570037,Harbor / Marina
827,Niederschöneweide,52.45499522737424,13.51450162841708,Bahnhof Berlin Schöneweide,52.45483256664975,13.509793281555176,Train Station
828,Niederschönhausen,52.58141330894297,13.395182095375969,REWE,52.58125039869766,13.40069621030284,Supermarket
829,Niederschönhausen,52.58141330894297,13.395182095375969,Auszeit,52.580399,13.400898,Café
830,Niederschönhausen,52.58141330894297,13.395182095375969,Blauer Stern Pankow,52.58044953616789,13.40124555905411,Movie Theater
831,Niederschönhausen,52.58141330894297,13.395182095375969,Restaurant Athos,52.579691,13.398274,Greek Restaurant
832,Niederschönhausen,52.58141330894297,13.395182095375969,Rossmann,52.58086481383494,13.401806420970882,Drugstore
833,Niederschönhausen,52.58141330894297,13.395182095375969,denn's Biomarkt,52.58079313872249,13.402339964374764,Organic Grocery
834,Niederschönhausen,52.58141330894297,13.395182095375969,H Pastor-Niemöller-Platz,52.58009100295472,13.397093552348245,Tram Station
835,Niederschönhausen,52.58141330894297,13.395182095375969,Bäckerei am Niemöllerplatz,52.579662,13.397235,Bakery
836,Niederschönhausen,52.58141330894297,13.395182095375969,H Am Iderfenngraben,52.58267383613347,13.39207649230957,Tram Station
837,Niederschönhausen,52.58141330894297,13.395182095375969,Steakhouse Stampedo,52.58391649467267,13.391193138639164,Steakhouse
838,Oberschöneweide,52.468017245543514,13.515093473957181,Volkspark Wuhlheide,52.46839031081682,13.52191686630249,Forest
839,Oberschöneweide,52.468017245543514,13.515093473957181,REWE,52.4692998368778,13.512506789936538,Supermarket
840,Oberschöneweide,52.468017245543514,13.515093473957181,dm-drogerie markt,52.46923185652184,13.512508822090126,Drugstore
841,Oberschöneweide,52.468017245543514,13.515093473957181,Sommerbad Wuhlheide,52.470722186385046,13.520655300066673,Pool
842,Oberschöneweide,52.468017245543514,13.515093473957181,Don Danielo,52.46366202557756,13.513953391676962,Italian Restaurant
843,Pankow,52.56722789430256,13.408339066573568,Wo der Bär den Honig holt,52.56571158842466,13.407565231482836,Café
844,Pankow,52.56722789430256,13.408339066573568,liebes bisschen,52.569593,13.410874,Café
845,Pankow,52.56722789430256,13.408339066573568,dm-drogerie markt,52.567460454788986,13.411328588954916,Drugstore
846,Pankow,52.56722789430256,13.408339066573568,Berta Block,52.56354796541086,13.40975390909519,Climbing Gym
847,Pankow,52.56722789430256,13.408339066573568,Argo Athletics,52.56423760038842,13.409709276475512,Gym / Fitness Center
848,Pankow,52.56722789430256,13.408339066573568,Eisspatz,52.56995919687778,13.410834093739817,Ice Cream Shop
849,Pankow,52.56722789430256,13.408339066573568,Roji,52.569143,13.40343,Japanese Restaurant
850,Pankow,52.56722789430256,13.408339066573568,Zweite Liebe,52.56663413066544,13.409521579742432,Stationery Store
851,Pankow,52.56722789430256,13.408339066573568,Two Fellas Brewery,52.563103334478484,13.40925612766999,Brewery
852,Pankow,52.56722789430256,13.408339066573568,Alte Mälzerei,52.56725292558871,13.403657795895256,Residential Building (Apartment / Condo)
853,Pankow,52.56722789430256,13.408339066573568,Firenze,52.56547780814537,13.40409842436885,Italian Restaurant
854,Pankow,52.56722789430256,13.408339066573568,EDEKA Schmitt,52.56726423240363,13.411041204475064,Supermarket
855,Pankow,52.56722789430256,13.408339066573568,SchillerBurger,52.56864030996582,13.411780190477359,Burger Joint
856,Pankow,52.56722789430256,13.408339066573568,Janny's Eis,52.57074035407863,13.40798224829901,Ice Cream Shop
857,Pankow,52.56722789430256,13.408339066573568,Flora Burger,52.56603,13.408566,Burger Joint
858,Pankow,52.56722789430256,13.408339066573568,Milchmanns Kaffeehaus,52.56821197812331,13.412189888627312,Coffee Shop
859,Pankow,52.56722789430256,13.408339066573568,Garbátyplatz,52.56727322302387,13.411275744438171,Plaza
860,Pankow,52.56722789430256,13.408339066573568,dm-drogerie markt,52.569950103759766,13.404806137084961,Drugstore
861,Pankow,52.56722789430256,13.408339066573568,Rosenrot,52.57128364104611,13.409001231193542,Café
862,Pankow,52.56722789430256,13.408339066573568,Schäfer’s Marktcafé,52.57117009588285,13.409052248971502,Bakery
863,Pankow,52.56722789430256,13.408339066573568,Fitness First Women Club,52.56982949933151,13.406842052936554,Gym / Fitness Center
864,Pankow,52.56722789430256,13.408339066573568,Rossmann,52.5700206915857,13.4047750151157,Drugstore
865,Pankow,52.56722789430256,13.408339066573568,PandaGarten,52.56914520263672,13.41120433807373,Sushi Restaurant
866,Pankow,52.56722789430256,13.408339066573568,BIO COMPANY,52.570110292619646,13.40475483997751,Organic Grocery
867,Pankow,52.56722789430256,13.408339066573568,Kaufland,52.56982405511648,13.404387279829386,Big Box Store
868,Pankow,52.56722789430256,13.408339066573568,Al Letany Insel,52.56546916115643,13.405662057290053,Falafel Restaurant
869,Pankow,52.56722789430256,13.408339066573568,C&A,52.570186793177726,13.405027683319549,Clothing Store
870,Pankow,52.56722789430256,13.408339066573568,Olivenbaum‎ Bistro,52.56967982698153,13.407156101346315,Greek Restaurant
871,Pankow,52.56722789430256,13.408339066573568,BackWerk,52.569732,13.403912,Bakery
872,Pankow,52.56722789430256,13.408339066573568,Lidl,52.56367494644978,13.41230034828186,Supermarket
873,Pankow,52.56722789430256,13.408339066573568,Café Nord,52.569048988813115,13.408895305942314,Café
874,Pankow,52.56722789430256,13.408339066573568,Aral,52.56389236617938,13.407984334654492,Gas Station
875,Pankow,52.56722789430256,13.408339066573568,Pankow Getränke & Minimarkt,52.56402871627259,13.408177901734584,Convenience Store
876,Pankow,52.56722789430256,13.408339066573568,Neue Schönholzer Straße / Florastraße,52.56572671670234,13.402439140763386,Intersection
877,Plänterwald,52.4804443336285,13.480356253874715,Netto Marken-Discount,52.47930741,13.4811588,Supermarket
878,Plänterwald,52.4804443336285,13.480356253874715,Restaurant Dammweg,52.47751658912747,13.479178607868773,German Restaurant
879,Plänterwald,52.4804443336285,13.480356253874715,H Köpenicker Landstr. / Dammweg,52.4771932873804,13.479207810564013,Bus Stop
880,Plänterwald,52.4804443336285,13.480356253874715,Backshop,52.47689107047152,13.477223553270308,Bakery
881,Plänterwald,52.4804443336285,13.480356253874715,S-Bahn Stübchen,52.478782653808594,13.473941802978516,Gastropub
882,Prenzlauer Berg,52.53925464965303,13.435323017503594,Centro Italia,52.53921972665431,13.43862574936534,Supermarket
883,Prenzlauer Berg,52.53925464965303,13.435323017503594,Blackland,52.53933740715996,13.436481502272466,Pub
884,Prenzlauer Berg,52.53925464965303,13.435323017503594,Chili & Paprika,52.53631180359912,13.43246073571716,Gourmet Shop
885,Prenzlauer Berg,52.53925464965303,13.435323017503594,Izzy,52.535439654508124,13.434184741250805,Dive Bar
886,Prenzlauer Berg,52.53925464965303,13.435323017503594,Ernst-Thälmann-Park,52.538648409027026,13.43329668045044,Park
887,Prenzlauer Berg,52.53925464965303,13.435323017503594,Spongebob Sicherungskasten,52.54088863449393,13.438879139015736,Public Art
888,Prenzlauer Berg,52.53925464965303,13.435323017503594,Theater unterm Dach,52.53746074130734,13.4307861328125,Indie Theater
889,Prenzlauer Berg,52.53925464965303,13.435323017503594,Schwimmhalle Ernst-Thälmann-Park,52.540718474457606,13.433609453899674,Water Park
890,Prenzlauer Berg,52.53925464965303,13.435323017503594,Schnitzelkönig,52.53690797338464,13.434021766926325,German Restaurant
891,Prenzlauer Berg,52.53925464965303,13.435323017503594,Bäckerei Kädtler,52.53509932648522,13.43537012881591,Bakery
892,Prenzlauer Berg,52.53925464965303,13.435323017503594,Le Crobag,52.540530992303644,13.438940048217773,Bakery
893,Prenzlauer Berg,52.53925464965303,13.435323017503594,Bäckerei Aura,52.535697691736374,13.432574995004465,Bakery
894,Prenzlauer Berg,52.53925464965303,13.435323017503594,Video Center,52.5409668235937,13.438232400830138,Video Store
895,Prenzlauer Berg,52.53925464965303,13.435323017503594,Willy Bresch,52.536023851784634,13.43336010833403,Pub
896,Prenzlauer Berg,52.53925464965303,13.435323017503594,Flax,52.5359544400834,13.431170550616121,Karaoke Bar
897,Prenzlauer Berg,52.53925464965303,13.435323017503594,Café Laelia,52.53682368873121,13.433757073508055,Café
898,Prenzlauer Berg,52.53925464965303,13.435323017503594,WABE,52.53783788360987,13.431056371485075,Concert Hall
899,Prenzlauer Berg,52.53925464965303,13.435323017503594,Burger Stop,52.535892,13.434273,Burger Joint
900,Prenzlauer Berg,52.53925464965303,13.435323017503594,REWE,52.53638418963067,13.436695950932403,Supermarket
901,Prenzlauer Berg,52.53925464965303,13.435323017503594,EDEKA,52.54129229999999,13.4398829,Supermarket
902,Prenzlauer Berg,52.53925464965303,13.435323017503594,Lecker & Satt,52.54136691319922,13.438781900345809,Doner Restaurant
903,Prenzlauer Berg,52.53925464965303,13.435323017503594,ALDI NORD,52.54118118204639,13.437623015717095,Supermarket
904,Prenzlauer Berg,52.53925464965303,13.435323017503594,Mishba,52.540301,13.438514,Burrito Place
905,Prenzlauer Berg,52.53925464965303,13.435323017503594,H Winsstraße,52.53752481404931,13.428822475998818,Tram Station
906,Prenzlauer Berg,52.53925464965303,13.435323017503594,Schaubude Berlin,52.5408803661465,13.438762394694631,Theater
907,Prenzlauer Berg,52.53925464965303,13.435323017503594,Kopierladen,52.53749333341762,13.428706557058549,Paper / Office Supplies Store
908,Prenzlauer Berg,52.53925464965303,13.435323017503594,World Of Video,52.53620666085532,13.43405741750478,Video Store
909,Prenzlauer Berg,52.53925464965303,13.435323017503594,Packstation 251,52.5414908690453,13.439595720736405,Shipping Store
910,Prenzlauer Berg,52.53925464965303,13.435323017503594,Shoe4You,52.54160060128563,13.44080608875464,Shoe Store
911,Reinickendorf,52.574048469765145,13.34104769678451,Kienhorstpark,52.576746680467316,13.33935507838421,Park
912,Reinickendorf,52.574048469765145,13.34104769678451,U Lindauer Allee,52.57525844907998,13.338436847243601,Metro Station
913,Reinickendorf,52.574048469765145,13.34104769678451,Paracelsus-Bad,52.57535508734666,13.347456854839297,Pool
914,Reinickendorf,52.574048469765145,13.34104769678451,Museum der Staatlichen Münze Berlin,52.57439668919091,13.334070097606313,Museum
915,Rosenthal,52.595933220823326,13.39253465386746,Garten- und Siedlergemeinschaft Einigkeit,52.60004264099517,13.391743945450543,Garden
916,Rudow,52.419351492124335,13.494696262674335,Kleines Landhaus,52.419654,13.493426,Italian Restaurant
917,Rudow,52.419351492124335,13.494696262674335,REWE,52.41727936667798,13.495909731762708,Liquor Store
918,Rudow,52.419351492124335,13.494696262674335,Deutsche Bank Filiale,52.418544165123755,13.49688574909112,Bank
919,Rudow,52.419351492124335,13.494696262674335,dm-drogerie markt,52.415859376864724,13.495213858813713,Drugstore
920,Rudow,52.419351492124335,13.494696262674335,Dadalt Eisdiele,52.41946921374349,13.4934263137592,Ice Cream Shop
921,Rudow,52.419351492124335,13.494696262674335,La Stella,52.42035068931778,13.491876125335693,Pizza Place
922,Rudow,52.419351492124335,13.494696262674335,Woolworth,52.417086,13.496144,Department Store
923,Rudow,52.419351492124335,13.494696262674335,Rudower Markt,52.420459523094685,13.490838436659663,Convenience Store
924,Rudow,52.419351492124335,13.494696262674335,China Town,52.4164475715646,13.497169819093996,Chinese Restaurant
925,Rudow,52.419351492124335,13.494696262674335,U Rudow,52.41609150488302,13.495609096640159,Metro Station
926,Rudow,52.419351492124335,13.494696262674335,EDEKA Alt-Rudow,52.416247,13.496614,Supermarket
927,Rudow,52.419351492124335,13.494696262674335,Rudow Döner,52.416081537406626,13.496959153303958,Doner Restaurant
928,Rudow,52.419351492124335,13.494696262674335,H U Rudow,52.41587053751494,13.496990274427493,Bus Stop
929,Rudow,52.419351492124335,13.494696262674335,Pizzeria Monello,52.41542998264536,13.495652675628662,Italian Restaurant
930,Rummelsburg,52.49858576645782,13.483829915016834,Bolleufer,52.49557113611055,13.481265415175585,Waterfront
931,Rummelsburg,52.49858576645782,13.483829915016834,Rummelsburger Bucht,52.496420805204444,13.477478027343748,Lake
932,Rummelsburg,52.49858576645782,13.483829915016834,Nöldnerplatz,52.49917166677473,13.48211327982953,Plaza
933,Rummelsburg,52.49858576645782,13.483829915016834,Knabenhäuser Rummelsburg,52.496253,13.480591,Memorial Site
934,Rummelsburg,52.49858576645782,13.483829915016834,Sportplatz Fischerstraße,52.49938501589499,13.490060989022515,Soccer Field
935,Rummelsburg,52.49858576645782,13.483829915016834,H S Nöldnerplatz / Schlichtallee,52.502351309834346,13.486104011535643,Bus Stop
936,Rummelsburg,52.49858576645782,13.483829915016834,"Blockpark ""Zum alten Schulgarten""",52.50070547905724,13.489784002304077,Park
937,Schmargendorf,52.48100747471758,13.295629575420884,Trattoria Don Carlo,52.48231265010107,13.289507619948278,Trattoria/Osteria
938,Schmargendorf,52.48100747471758,13.295629575420884,Frühsammers Restaurant,52.48371641280662,13.29018526128719,Restaurant
939,Schmargendorf,52.48100747471758,13.295629575420884,BSV 92,52.483323936933665,13.29760511608405,Tennis Court
940,Schmargendorf,52.48100747471758,13.295629575420884,Werner-Ruhemann-Sporthalle,52.4817244881558,13.297113304904661,Gym
941,Schmargendorf,52.48100747471758,13.295629575420884,Berlin's International Rugby Club,52.480801,13.299449,Sports Club
942,Schmargendorf,52.48100747471758,13.295629575420884,Harald-Mellerowicz-Sporthalle,52.48099146879708,13.299526597892758,Gym
943,Schmargendorf,52.48100747471758,13.295629575420884,Sport-Gesundheitspark Berlin e.V.,52.480960064345865,13.299643804448822,Gym
944,Schmargendorf,52.48100747471758,13.295629575420884,H Salzbrunner Straße,52.48397438576149,13.293432622146117,Bus Stop
945,Schmargendorf,52.48100747471758,13.295629575420884,Grunewald Tennis Club,52.483560684976304,13.28998480316447,Sports Club
946,Schöneberg,52.479792576586476,13.352769195308298,Osbili,52.479532,13.349973,Bistro
947,Schöneberg,52.479792576586476,13.352769195308298,Café de Enrico,52.481013876466925,13.349787701000947,Café
948,Schöneberg,52.479792576586476,13.352769195308298,Pinelli,52.47927,13.349858,Restaurant
949,Schöneberg,52.479792576586476,13.352769195308298,Sahara Sudanesische Spezialitäten,52.479845,13.35181,African Restaurant
950,Schöneberg,52.479792576586476,13.352769195308298,Balkan Grill,52.48004217551773,13.352420220636539,Eastern European Restaurant
951,Schöneberg,52.479792576586476,13.352769195308298,Odeon,52.48208572810069,13.349482915306812,Indie Movie Theater
952,Schöneberg,52.479792576586476,13.352769195308298,Viet Kitchen,52.479964,13.352093,Vietnamese Restaurant
953,Schöneberg,52.479792576586476,13.352769195308298,Shawarma One,52.48158001963898,13.349408682953094,Falafel Restaurant
954,Schöneberg,52.479792576586476,13.352769195308298,Bäckerei Johann Mayer,52.47856722942611,13.34568397498558,Bakery
955,Schöneberg,52.479792576586476,13.352769195308298,Resonanz,52.47937494149133,13.34996152070579,Pub
956,Schöneberg,52.479792576586476,13.352769195308298,Masaledar,52.481192,13.350338,Indian Restaurant
957,Schöneberg,52.479792576586476,13.352769195308298,Stadtbad Schöneberg,52.48417997857157,13.351684853224226,Pool
958,Schöneberg,52.479792576586476,13.352769195308298,Taormina II,52.48177495313017,13.348486065644233,Italian Restaurant
959,Schöneberg,52.479792576586476,13.352769195308298,Lidl,52.4827102,13.3508051,Supermarket
960,Schöneberg,52.479792576586476,13.352769195308298,Alte Schmiede bei Pino,52.482137628094605,13.357733884962993,Italian Restaurant
961,Schöneberg,52.479792576586476,13.352769195308298,Doree,52.48135416298124,13.350238564408302,Argentinian Restaurant
962,Schöneberg,52.479792576586476,13.352769195308298,S Schöneberg,52.47938313850869,13.351930596263264,Light Rail Station
963,Schöneberg,52.479792576586476,13.352769195308298,Sport- und Lehrschwimmhalle Schöneberg,52.47679213595097,13.355578050861544,Pool
964,Schöneberg,52.479792576586476,13.352769195308298,Café im Wasserturm,52.481219,13.356603,Café
965,Schöneberg,52.479792576586476,13.352769195308298,"Sportzentrum Schöneberg, Dominicus-Sportplatz",52.475922524164346,13.355918873794817,Track
966,Schöneberg,52.479792576586476,13.352769195308298,Annedore-Leber-Park,52.479975,13.357995,Park
967,Schöneberg,52.479792576586476,13.352769195308298,Multipolster,52.47758606764721,13.356683683118945,Furniture / Home Store
968,Schöneberg,52.479792576586476,13.352769195308298,H Dominicusstraße / Hauptstraße,52.48202042432927,13.348754962273077,Bus Stop
969,Schöneberg,52.479792576586476,13.352769195308298,Sporthalle Schöneberg,52.47678264071105,13.35619032581441,Gym
970,Schöneberg,52.479792576586476,13.352769195308298,Spielplatz Cherusker Park,52.48059397570359,13.358692202068493,Playground
971,Siemensstadt,52.54221175430486,13.260483260280932,Sport Centrum Siemensstadt,52.54577374067258,13.258652687072754,Recreation Center
