,id,unique_id,Name,strasse_nr,Postal Code,Category,angebot,Delivery,beschreibung_lieferangebot,Takeaway,angebot_selbstabholung,fon,w3,mail,montag,dienstag,mittwoch,donnerstag,freitag,samstag,sonntag
193,655,223,Sofia Bar,Platz der Vereinten Nationen 1,10249,"Food service (Café, Restaurant, Diner, Grocery, etc.)",Bulgarische und internationale Küche,False,,True,Eine Auswahlung aus unserer Speisekarte und zusätzlich wechselnde Angebote,493048622769.0,https://www.sofiabar.de,abholung@sofiabar.de,15:00-19:00,15:00-19:00,15:00-19:00,15:00-19:00,15:00-19:00,15:00-19:00,15:00-19:00
194,3322,1135,Handyreparatur NALIA,Petersburger Straße 44,10249,Other,Handyreparatur,True,deutschlandweite Lieferung,True,,493062966905.0,https://www.handyreparatur-nalia.de/,kontakt@handyreparatur-nalia.de,11:00-19:30,11:00-19:30,11:00-19:30,11:00-19:30,11:00-19:30,11:00-19:30,
195,88,30,grünstern - Biologisches Catering aus Berlin,Alt Friedrichsfelde 7b,10315,"Food service (Café, Restaurant, Diner, Grocery, etc.)","Internationale Küche, Regionale & deutsche Küche",True,Lichtenberg und angrenzende Bezirke,False,,4915750454794.0,https://www.gruenstern.berlin,kontakt@gurenstern.berlin,11:00-14:00,11:00-14:00,11:00-14:00,11:00-14:00,11:00-14:00,,
196,2065,706,KaffeeMüller,Türrschmidtstraße 2a,10317,Other,"Kaffeebohnen, Kaffeemaschinenreparatur, Reparatur von Kaffeevollautomaten",True,Wir haben einen Abhol- und Lieferservice für Berlin,True,,493057799182.0,https://www.kaffeemueller.de,info@kaffeemueller.de,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-13:00,,
197,2887,986,Dong Da Restaurant,Pfarrstraße 121,10317,"Food service (Café, Restaurant, Diner, Grocery, etc.)","wir sind ein familiengeführtes Restaurant, das traditionelle nord-vietnamesische Köstlichkeiten anbieten.",True,Lieferungen nur in PLZ 10317,True,Bestellungen zum Abholen kann telefonisch oder vor Ort bestellt werden. Täglich von 12 bis 20 Uhr.,4917631542264.0,https://www.dongda-restaurant.de,info@dongda-restaurant.de,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00
198,85,29,Pizza Max,Margaretenstraße4,10317,"Food service (Café, Restaurant, Diner, Grocery, etc.)",Piazza/Burger/Pasta,True,Lichtenberg/Friedrichsfelde,True,leer,493052696060.0,https://www.pizzamax.de/,Pizzamax@t-online.de,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00
199,1168,404,Buchhandlung totsicher,Margaretenstraße 2,10317,Bookstore,"lieferbare Bücher bestellbar zum nächsten Tag, Schwerpunkt Kinderbuch und Krimi",True,"Lieferungen mit Rad innerhalb Lichtenbergs, Prenzlauer Berg und Pankow Heinersdorf",True,Mo. -Fr. von 10.00 - 17.00 Uhr,493084854508.0,https://www.totsicher.com,kontakt@totsicher.com,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,10:00-14:00,
200,2974,1016,VIVOO Natural Living,Türrschmidtstraße 2A,10317,Health,"CBD-Öl, Rohkakao, Kaffeespezialitäten",True,Wir liefern in ganz Deutschland.,False,,491704725103.0,https://vivoo.de,sayhello@vivoo.de,,,,,,,
201,2212,756,Natur zum Anziehen,Hauptstraße 5 C,10317,Other,"Schnittmuster, Stoffe, handgenähte Kleidung, Nähzubehör",True,Lieferung nur in PLZ 10317,True,Bestellungen können nach telefonischer Absprache abgeholt werden.,493054873841.0,https://www.natur-zum-anziehen.de,info@natur-zum-anziehen.de,,,,,,,
202,472,159,Pizza Ragazzi,Hauptstraße 1,10317,"Food service (Café, Restaurant, Diner, Grocery, etc.)","Wir bieten hausgemachte, original italienische Steinofenpizza im Format Ø 40cm.",True,"Wir liefern nach aktuell nach: 10243, 10245, 10247, 10249, 10317, 10318, 10319, 10367 und 12435. Wir arbeiten an der Erweiterung des Liefergebietes.",True,Bei Bestellungen für Selbstabholer benötigen wir ca. 30 min. Erreichbar über Paul und Paula Ufer.,4915237635790.0,https://www.pizzaragazzi.de,pizzarummelsbucht@gmail.com,16:20-22:00,16:20-22:00,16:20-22:00,16:20-22:00,16:20-22:00,16:20-22:00,16:20-22:00
203,1753,601,Gerüstpark GmbH & Co. KG,Zobtener Straße 73,10317,Hardware Store,Vermietung von Alu-Leichtbau Gerüsten und Rollgerüsten für jedermann,True,Großraum Berlin,True,"Nach Voranfrage, jederzeit möglich",493051588822.0,https://www.Geruestpark.de,info@geruestpark.de,07:00-17:00,,,,,,
204,2791,952,Salsa Mexicana,Weitling Straße 34,10317,"Food service (Café, Restaurant, Diner, Grocery, etc.)","Mexikanische Spezialität, wie Nachos, Quesadillas, Burritos,  Enchiladas, Tacos,Fajitas, Alambres, steak, schnitzel, pasta Burger und so weiter!!",True,7 km Umkreis,True,Immer 11 bis 23 Uhr kann man bei uns abholen!,49305252541.0,https://www.restaurant-salsa.de,info@restaurant-salsa.de,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00
205,3571,840,Restaurant Jelänger Jelieber,Kaskelstraße 49,10317,"Food service (Café, Restaurant, Diner, Grocery, etc.)",Deutsche Küche,False,,True,,493055576067.0,https://jelängerjelieber.de,jelaengerjelieber@yahoo.de,11:30-14:00,11:30-14:00,11:30-14:00,17:30-20:00,17:30-20:00,,
206,1042,361,Fahrrad Concept,Treskowallee 26,10318,Sporting Goods (incl. Bicycle Shops),Fahrrad Service,True,Lieferung in Berlin und Brandenburg,True,,493050014107.0,https://www.fahrrad-concept.de,fahrrad-concept@t-online.de,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-13:00,
207,1843,631,HYDRIFY Intelligente Gartenbewässerung,Fritz-Thurm-Weg 17,10318,Other,"Gartenbewässerungssysteme, Hunter und Rain Bird Produkte, Lieferung und Beratung",True,Unsere aktuellen Liefergebiete werden auf unsere Webseite veröffentlicht,False,,493086704144.0,https://hydrify.de/,info@hydrify.de,,,,,,,
208,2143,401,1001 Seife,Ehrenfelsstraße 9,10318,Other,"Kosmetik, Seife, Naturkosmetik, Geschenke, Spielwaren, Handgemachte Seife",True,,True,Bitte verabreden Sie einen Termin für die Abholung,49302917367.0,https://www.1001seife.de,bestellung@1001seife.de,,,,,,,
209,1423,490,Flohmarkt oldthing,Stechlinstraße 5,10318,Other,"Flohmarkt, Antikmarkt, Sammlermarkt.",True,"Auf oldthing.de können alle Berliner Second Hand Artikel, Trödel, Vintage und Sammlerwaren online verkaufen.",False,,49305099382.0,https://oldthing.de/,,,,,,,,
210,2206,754,Quattro Fratelli Karlshorst,"Rheinsteinstraße 1, 10318 Berlin-Karlshorst",10318,"Food service (Café, Restaurant, Diner, Grocery, etc.)","italienische Küche, hausgemachte Pasta, Pizza, Salate, Fleisch & Fisch",False,,True,Telefonisch bestellen und selber Abholen von 12.00 - 20.00 Uhr (Die-So),493098419956.0,https://www.quattro-fratelli.de,info@quattro-fratelli.de,,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00
211,2029,694,Wollkosmos,Römerweg 36,10318,Other,Wolle und Strickgarn,True,,True,,491754325093.0,https://wollkosmos.de,wollkosmos@gmail.com,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,,
212,2941,1004,Fratelli Da Giovanni,Otto-Schmirgal-Straße 5,10319,"Food service (Café, Restaurant, Diner, Grocery, etc.)",Pizza Pasta Fisch Steak Salat Suppe,True,10319 bis 4 km,True,12:00 Uhr bis 20:00 Uhr,4917648222615.0,https://www.fratelli-da-giovanni.de,fratelli-da-giovanni@gmx.de,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00
213,2440,833,DEEP Indische Spezialitäten,Sewanstraße 260,10319,"Food service (Café, Restaurant, Diner, Grocery, etc.)",indische Spezialitäten hausgemacht,True,"Lichtenberg, Friedrichshain, karlshorst, Oberschöneweide",True,Speisen können bereits 20 Minuten nach Bestellung abgeholt werden,493022680616.0,,binda4406@yahoo.de,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00
214,1570,539,ecologistik,gudrun Straße 12,10365,Other,Lieferung,True,,False,,4915251423650.0,https://ecologistik.de,info@ecologistik.de,,,,,,,
215,3451,1160,EPIRUS,Ruschestraße 64-70,10365,"Food service (Café, Restaurant, Diner, Grocery, etc.)",Griechische Spezialitäten,False,,True,Ab 21.04.2020 bieten wir Ihnen täglich von 11:30 -20:30 Uhr alle Gerichte nach telefonischer Vorbestellung  unter 030/57795070 gut verpackt zur Abholung an.,493057795070.0,https://www.epirus-berlin.de,,11:30-20:30,11:30-20:30,11:30-20:30,11:30-20:30,11:30-20:30,11:30-20:30,11:30-20:30
216,3565,1217,ModeService Sämann,Coppistraße 12,10365,Fashion / Clothing,Bekleidung für die modische Dame ab 50+,True,"Lieferung in Berlin, Einkauf vor Ort ab sofort möglich, tel. Vereinbarung unter 0172/5911150",True,,493051064834.0,,saemann@alice-dsl.net,,,,,,,
217,3727,1271,Aastha,Parkaue 35,10367,"Food service (Café, Restaurant, Diner, Grocery, etc.)",indisches Restaurant,True,Lieferungen,True,Selbstabholer,493085735738.0,https://aastha-restaurant.de,info@aastha-restaurant.de,11:30-23:00,11:30-23:00,11:30-23:00,11:30-23:00,11:30-23:00,11:30-23:00,11:30-23:00
218,4,2,Meta Mate,Strassburgerstraße 16,10405,"Food service (Café, Restaurant, Diner, Grocery, etc.)",Mate Tee & Gemischt Mate Brause boxes zu mitnehmen und trocken Bio Lebensmittel.,False,,True,,4915233738308.0,https://www.metamate.cc,info@metamate.cc,,12:00-18:00,12:00-18:00,12:00-18:00,12:00-18:00,12:00-16:00,
219,1288,445,Atelier AMOREZE : handmade lingerie and body harnesses,Danziger Straße 73,10405,Fashion / Clothing,AMOREZE is a luxury lingerie brand from Berlin. Our designs are created as a tribute to women of this world.We create leather harnesses and lacey lingerie that will make you feel unstoppable. Each product is handcrafted with love and care in our atelier.,True,"Our our items are created custom made, only after we receive the order from your part. Can be delivered directly on your door using DPD or dhl.",True,,4915255886630.0,https://amoreze.com,amoreze.berlin@gmail.com,12:00-18:00,12:00-18:00,12:00-18:00,12:00-18:00,12:00-18:00,,
220,3625,1237,Maseltopf,Rykestraße 2,10405,"Food service (Café, Restaurant, Diner, Grocery, etc.)",Moderne israelische Küche,False,,True,Bestellungen 45 Minuten vor Abholung ordern,493044317525.0,,masel-topf@hotmail.com,12:00-20:30,12:00-20:30,12:00-20:30,12:00-20:30,12:00-20:30,12:00-20:30,12:00-20:30
221,562,189,UNSRE KNEIPE,Belforter Straße 22,10405,"Food service (Café, Restaurant, Diner, Grocery, etc.)",Deutsche Hausmannskost,False,,True,Ab sofort bieten wir einen ABHOLSERVICE für Essen und Getränke an. Täglich von 12:00 - 14:00 Uhr und 17:00 - 21:00 sind wir für Euch da. Unter 030 940 58 335 könnt Ihr das tägliche Angebot erfragen und Bestellungen aufgeben. Oder noch besser: Kommt einfach vorbei!,493094058335.0,https://unsrekneipe.de,,12:00-14:00 & 17:00-21:00,12:00-14:00 & 17:00-21:00,12:00-14:00 & 17:00-21:00,12:00-14:00 & 17:00-21:00,12:00-14:00 & 17:00-21:00,12:00-14:00 & 17:00-21:00,12:00-14:00 & 17:00-21:00
222,1087,376,PIZZAFABRIK.DE,Ella-Kay-Straße 2A,10405,"Food service (Café, Restaurant, Diner, Grocery, etc.)","Pizza, Nudeln, Pasta, Burger",True,"Lieferungen in 10405, 10407, 10409",True,Bestellungen werden immer frisch(!) zubereitet. Gern 15 Minuten vorab anrufen oder Online bestellen oder vor Ort warten.,493055578078.0,https://pizzafabrik.net/10405/,,,14:00-21:30,14:00-21:30,11:30-21:30,11:30-21:30,11:30-21:30,11:30-21:30
223,2116,723,KAFFE,Immanuelkirchstraße 6,10405,"Food service (Café, Restaurant, Diner, Grocery, etc.)","Kaffee , Kuchen, panini",False,,True,,,https://www.kaffe-kaffe.de,,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,09:00-18:00,09:00-18:00
224,2908,993,CUBANDRES catering,Prenzlauer Allee 190,10405,"Food service (Café, Restaurant, Diner, Grocery, etc.)","Kita-Catering, kubanisches Catering",False,,False,,4917655493552.0,https://www.cubandres-catering.de,,,,,,,,
225,1654,568,BetterWorx,Prenzlauer Allee 223,10405,Other,Apple autorisierter Händler und Service Provider,True,,True,,493044328220.0,https://www.betterworx.de,info@betterworx.de,11:00-18:00,11:00-18:00,11:00-18:00,11:00-18:00,11:00-18:00,,
226,3190,1090,The Hidden by Daniel's Eatery,Heinrich-Roller-Straße 8,10405,"Food service (Café, Restaurant, Diner, Grocery, etc.)","The Hidden by Daniel's Eatery ist bekannt für raffinierte Küche. Klassiker bekommen hier einen neuen Twist, meist Asiatisch.",True,Jeden Mittwoch gibt es ein DIY QUICHE Take Away und jeden Freitag ein wechselndes Menü zum Take Away.,True,Jeden Mittwoch ist DIY QUICHE Tag und jeden Freitag gibt es ein wechselndes Menü. Bestellungen sollten bis zum Vorabend eingehen und am Tag selbst ist dann zwischen 16:00 und 18:00 Uhr Abholung.,491701849937.0,https://www.thehidden-berlin.com+,eat@danielseatery.com,,,16:00-18:00,,16:00-18:00,,
227,2683,915,Restaurant Herr Rossi,Winsstraße 11,10405,"Food service (Café, Restaurant, Diner, Grocery, etc.)",Italienische Küche - fisch am freitags,False,,True,"Kleine wechselnde Karte, frisch zubereitet. Fischgerichte jeden Freitag, bitte vorbestellen",4917648779334.0,https://de-de.facebook.com/Herr-Rossi-157852177578494/,herrrossi@berlin.de,,18:00-20:30,18:00-20:30,18:00-20:30,18:00-20:30,18:00-20:30,
228,1165,403,"Teehaus ""make tea not war""",Heinrich-Roller-Straße 6,10405,Other,Teehaus und Teehandel,True,,True,Zur Zeit Mo. bis Fr. von 15-18 Uhr oder nach telefonischer Vereinbarung.,49302827375.0,https://www.kos-tea-shop.com,contact@kos-tea.com,15:00-18:00,15:00-18:00,15:00-18:00,15:00-18:00,15:00-18:00,,
229,1459,502,Maothai Restaurant,Wörther Straße 30,10405,"Food service (Café, Restaurant, Diner, Grocery, etc.)",Hallo ihr Lieben wir haben weiterhin für euch weitergeöffnet. Ihr könnt zum Selbstabholen bestellen oder via lieferando liefern lassen.,True,Unser Lieferservice wird durch lieferando betrieben. Für weitere Informationen bitte auf deren Homepage nachschauen.,True,"Ihr könnt bei uns von Mo-So ab 12:00 Uhr bis 20:00 (Fr,Sa und So erst ab 13:00Uhr) zum abholen bestellen.",49304419261.0,https://www.maothai.de,info@maothai.de,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,13:00-20:00,13:00-20:00,13:00-20:00
230,3520,1202,Scotch&Sofa,Kollwitzstrasse18,10405,"Food service (Café, Restaurant, Diner, Grocery, etc.)",Cocktails und Longdrinks,False,,True,Bis jetzt nur ToGo for Ort,491775438554.0,https://scotch-sofa.de,info@scotch-sofa.de,14:00-19:00,14:00-19:00,14:00-19:00,14:00-19:00,14:00-19:00,12:00-19:00,
231,3028,1035,Die Ganze Freiheit – Kunst Möbel Objekte,Greifswalder Straße 218,10405,Other,"Kunst, gebrauchte Designmöbel",True,Lieferungen nur in Berlin,True,Abholung nach Vereinbarung,4915157347943.0,https://www.dieganzefreiheit.berlin,mail@dieganzefreiheit.berlin,,,,,,,
232,2020,691,grossherz,Metzer Straße 22,10405,"Food service (Café, Restaurant, Diner, Grocery, etc.)",Neu interpretierte Deutsche Küche,True,"Wir füllen nun nachhaltig Pfandgläser mit unseren Köstlichkeiten, für Euch bestimmt, ab.   Täglich von 18-21 Uhr hat das großherz für Speisen außer Haus und Abholungen geöffnet, netten Nachbarn bringen wir das Essen auch gerne vorbei.",True,Sie finden unser Angebot auf unsere Webseite,4930209164628.0,https://www.grossherz.de,hallo@grossherz.de,18:00-21:00,18:00-21:00,18:00-21:00,18:00-21:00,18:00-21:00,18:00-21:00,18:00-21:00
233,748,256,Restaurant Suriya Kanthi,Knaackstraße 4,10405,"Food service (Café, Restaurant, Diner, Grocery, etc.)",Original Sri Lanka Küche - Das beliebteste Essen Sri Lankas ist „Reis und Curry“ mit seiner ganzen Vielfalt und jedes individuell gewürzt.,False,,True,"Wählen Sie aus unserer Speisekarte aus und bestellen Sie telefonisch. Die Abholzeit wird Ihnen am Telefon mitgeteilt. Bitte haben Sie verständnis, wenn aufgrund der derzeitigen Situation nicht alle Speisen vorrätig sind.",49304425301.0,https://www.suriya-kanthi.de,info@suriya-kanthi.de,,18:00-21:30,18:00-21:30,18:00-21:30,18:00-21:30,18:00-21:30,18:00-21:30
234,1777,609,Dr. Kochan Schnapskultur,Immanuelkirchstraße 4,10405,Beverage Store,"Cognac & Grappa aus Familienbetrieben, Whisky & Rum aus unabhängigen Destillerien, liebevoll altmodische Obstbrände, Klosterelixiere und Bio-Liköre. Rare Spezialitäten & regionale Kulturgüter. Spirituosen mit Seele.",True,Bei Bestellung und Zahlungseingang bis werktags 12 Uhr Versand am selben Tag mit DHL GoGreen. Auch die Selbstabholung im Ladengeschäft ist möglich.,True,"Die Selbstabholung kann während des Bestellvorgangs ausgewählt werden. Sobald die Ware bereitsteht, werden Sie informiert.",493034624076.0,https://www.schnapskultur.de/,info@schnapskultur.de,12:00-18:00,12:00-18:00,12:00-18:00,12:00-18:00,12:00-18:00,11:00-17:00,
235,2302,786,Gitarrenfachgeschäft Wolf & Lehmann,Prenzlauer Allee 203,10405,Other,"Gitarren, Zubehör, Noten, Reparatur",True,"Direktlieferung in Berlin, in Brandenburg per DHL",True,"Selbstabholung aller Waren ist möglich, solange 1,5 m Abstand und nicht mehr als 1 Person außer mir anwesend",49302826897.0,https://wolflehmanngitarren.de,wolflehmanngitarren@web.de,12:00-18:30,12:00-18:30,12:00-18:30,12:00-18:30,12:00-18:30,10:00-14:00 & 15:00-17:00,
236,775,266,Gasthaus Alt Wien,Hufelandstraße 22,10407,"Food service (Café, Restaurant, Diner, Grocery, etc.)",Österreichische Küche,False,,True,"Telefonische Bestellung: Di.-Sa. ab 16:00 Uhr, So. ab 11:00 Uhr",493070129610.0,https://www.altwien-berlin.de/,reservierung@altwien-berlin.de,,17:00-20:00,17:00-20:00,17:00-20:00,17:00-20:00,17:00-20:00,12:00-20:00
237,1816,622,Restaurant Taleh Thai,Käthe-Niederkirchner-Straße 14,10407,"Food service (Café, Restaurant, Diner, Grocery, etc.)","Original thailändische Gericht zum Abholen, inkl. Desserts und Getränke",False,,True,Bestellen sie um Restaurant oder telefonisch. Sie erreichen uns täglich von 12:00 bis 20:00 Uhr. Vielen Dank :),493042851030.0,https://www.talehthai.de,info@talehthai.de,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00
238,307,104,BLUE LABEL,Bötzowstraße 7,10407,"Food service (Café, Restaurant, Diner, Grocery, etc.)",Deutsche Gerichte,False,,False,,491622942471.0,https://www.blue-label-berlin.de,info@blue-label-berlin.de,13:00-20:00,13:00-20:00,13:00-20:00,13:00-20:00,13:00-20:00,12:00-20:00,12:00-20:00
239,826,284,HUSSERIA,Am Friedrichshain 22,10407,"Food service (Café, Restaurant, Diner, Grocery, etc.)","Lunchrestaurant mit deutschen Klassikern, auch mal modern interpretiert",True,"Lieferung in PLZ 10119, 10247, 10249, 10369, 10405, 10407, 10409, 10435, 10437, 10178, 10179. Mindest. 20,00 Euro.  Betellung bis 18 Uhr des Vortages. Lieferung am Folgetag zwischen 11-14:30 Uhr.",True,Sie können aber auch spontan zu unseren Öffnungszeiten vorbei kommen und sich Ihr Lunch bei uns abholen.,493043770077.0,https://www.husseria.de,info@husseria.de,11:30-14:30,11:30-14:30,11:30-14:30,11:30-14:30,11:30-14:30,,
240,835,287,Jubel- feine Patisserie,Hufelandstraße 10,10407,"Food service (Café, Restaurant, Diner, Grocery, etc.)","Törtchen, Törtchen, Törtchen",False,,True,Bestellungen müssen bis 12 Uhr des Vortages eingegangen sein. Bestellung und Abholung nur am Wochenende.,493055216150.0,https://www.jubel.berlin,hallo@jubel.berlin,,,,,,11:00-15:00,11:00-15:00
241,3667,1251,Doll's Kitchen,Bernhard-Lichtenberg-Straße 2,10407,"Food service (Café, Restaurant, Diner, Grocery, etc.)","Leckere frische Lunchboxen mit bunten Salaten, herzhafte Quiche, Brownies, Granola",True,"Lieferungen in Prenzlauer Berg, Mitte, Friedrichshain für Home Deliveries, Office Caterings in ganz Berlin",True,Selbstabholung Donnerstag und Freitag mittag,4915735235395.0,http://www.dollskitchen.de,info@dollskitchen.de,,,,11:00-13:00,11:00-13:00,,
242,1621,556,AsiaSport Prenzlauer Berg,Danziger Straße 136,10407,Sporting Goods (incl. Bicycle Shops),"Kampfsportartikel, Schutzausrüstung",True,Berlin,True,Prenzlauer Berg & Kreuzberg,491774744118.0,https://www.asiasport.de,danziger@asiasport.de,,,,,,,
243,2389,816,BURGER KING DEUTSCHLAND GMBH,Landsberger Allee 119,10407,"Food service (Café, Restaurant, Diner, Grocery, etc.)",https://www.burgerking.de/menu,False,,True,https://www.burgerking.de/menu,,https://www.burgerking.de/menu,,,,,,,,
244,613,208,Mami Camilla,Hufelandstraße 36,10407,"Food service (Café, Restaurant, Diner, Grocery, etc.)",Italienische Pizza,True,Lieferung durch Lieferando,True,Bestellungen ab 12 bis 20,493096083228.0,https://www.mamicamilla.de,info@mamicamilla.de,12:00-20:00,,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00
245,2410,823,KIOWSKI Sicherheitstechnik,Danziger Straße 165,10407,Other,Sicherheitsfachgeschäft und Schlüsseldienst,True,Wir versenden mit DPD und PIN.,False,,49304441111.0,https://www.kiowski.de,info@kiowski.de,,,,,,,
246,3256,1113,cantina,Storkower Straße 134,10407,"Food service (Café, Restaurant, Diner, Grocery, etc.)",Saisonale und regionale Gerichte und zudem internationale Küche,False,,True,"Sie haben die Möglichkeit Speisen vorab telefonisch unter +49-30-42024665 zu bestellen und zu einem vereinbarten Zeitpunkt vor dem SB-Restaurant cantina in Empfang zu nehmen. Für die Abholung werden geeignete Vorkehrungen zur Hygiene, zur Steuerung der Kaufabwicklung und zur Verm",493042024665.0,https://kiezkuechen-catering.de/ueber-uns/locations/cantina/,cantina@bildungsmarkt.de,11:00-14:00,11:00-14:00,11:00-14:00,11:00-14:00,11:00-14:00,,
247,1726,592,Cheerioo - nachhaltig schön,Am Märchenbrunnen 7,10407,Other,onlineshop für plastikfreien Haushalt,True,Lieferung innerhalb Deutschlands,False,,,https://www.cheerioo.de,hello@cheerioo.de,,,,,,,
248,2515,859,Schwanen Apotheke,Hans-Otto-Straße 42,10407,Health,"Medikamente, Apothekenpflichtige Waren",True,Lieferungen im Bereich Prenzlauer Berg,True,"Medikamente, apothekenübliche Waren",49304213773.0,https://www.schwanen-apotheke-berlin.de,info@schwanen-apotheke-berlin.de,08:30-18:30,08:30-18:30,08:30-18:30,08:30-18:30,08:30-18:30,09:00-14:00,
249,1756,602,ShopinBit.de,Storkower Straße 139b,10407,Other,"ShopinBit bietet Ihnen 16.000 Produkte aus dem Tierbedarf, 80.000 Elektronik Artikel UND firsch gebackenes Brot das zu Ihnen nach Hause geliefert wird.",True,Deutschlandweit,False,,,https://shopinbit.de,info@shopinbit.de,,,,,,,
250,1249,432,KUNSTSCHULE,Hufelandstraße 13,10407,Furniture,Einrichtung und Dekoration,True,Lieferungen nach 10407 oder DHL Versand,True,Bestellungen können zwischen 13 und 18 Uhr abgeholt werden. Bitte anmelden unter 01702067489. Facetimeberatungen unter 01702067480n,491702067489.0,https://www.kunstschule.net,post@kunstschule.net,13:00-18:00,13:00-18:00,13:00-18:00,13:00-18:00,13:00-18:00,13:00-18:00,
251,2122,725,My Shirt,Naugarder Straße 3,10409,Other,"Werbedruck, Textildruck, Digitaldruck",False,,True,Termin nach Vereinbarung,493028391683.0,https://www.myshirt-berlin.de,info@myshirt-berlin.de,,,,,,,
252,2152,736,mit Liebe selbstgemacht,Greifswalder Straße 150,10409,Other,"Bastelladen für Mixedmedia, Scrapbooking und Steampunk",True,"Wir versenden via DHL für 5,50€",True,,493023921663.0,https://www.mitliebe.berlin,info@mitliebe.berlin,10:00-16:00,10:00-16:00,10:00-16:00,10:00-16:00,10:00-16:00,,
253,2980,1019,Ambe,Naugarder Straße 40,10409,"Food service (Café, Restaurant, Diner, Grocery, etc.)",Indische Spezialitäten,True,Wir liefern im Kreis Prenzlauer Berg +4km,True,Anrufen,491738330390.0,https://www.ambe-berlin.de,,12:00-22:30,,,,,,
254,3586,1018,Red Dragon,Danzigerstraße 29,10435,"Food service (Café, Restaurant, Diner, Grocery, etc.)","Thai,Vietnam,China",True,"Unsere aktuellen Liefergebiete werden auf unsere Webseite veröffentlicht""",True,anrufen bestellen nach 15-20 minuten ab holen,49304429965.0,https://lieferservic-reddragon.de,restaurantreddragon@gmail.com,11:30-22:00,11:30-22:00,11:30-22:00,11:30-22:00,11:30-22:00,11:30-22:00,11:30-22:00
255,1291,446,Buchladen zur schwankenden Weltkugel,Kastanienallee 85,10435,Bookstore,"Politik, Philosophie, Psychoanalyse und Schöne Literatur",True,"Post, Fahrrad",True,Abholung von bestellten Büchern zwischen 14h und 18h,49304409158.0,https://www.buchladen-weltkugel.de,info@buchladen-weltkugel.de,14:00-18:00,14:00-18:00,14:00-18:00,14:00-18:00,14:00-18:00,14:00-18:00,
256,2095,716,Zentralhanf Hanffachgeschäft,Kastanienallee 86,10435,Other,Hanf- und CBD Fachgeschäft (einschl. Gesichtsmasken aus Hanf),True,Lieferungen nach Absprache auch Weltweit.,True,Abholung nur nach tel. Absprache und Vorkasse.,4916097743899.0,https://www.zentralhanf.de,sales@zentralhanf.de,,,,,,,
257,61,21,PAPA NO - Prenzlauer Berg,Danzigerstraße 11,10435,"Food service (Café, Restaurant, Diner, Grocery, etc.)","Sushi, asiatische Gerichte, vegane Gerichte",True,Liefer bestelljngen bitte unter www.papa-no.de oder der PapaNo App,True,Selbstabholer können das bestellte Essen in 15 min abholen,491637590868.0,https://www.papa-no.de,info@papa-no.de,12:00-23:00,12:00-23:00,12:00-23:00,12:00-23:00,12:00-23:00,12:00-23:00,12:00-23:00
258,838,289,Der blaue Fuchs,Knaackstraße 43,10435,"Food service (Café, Restaurant, Diner, Grocery, etc.)",Georgische Küche,True,"Prenzlauer Berg, Mitte",True,Bestellungen werden 14-20 Uhr angenommen,493026074244.0,https://www.derblauefuchs.metro.bar,,14:00-20:00,14:00-20:00,14:00-20:00,14:00-20:00,14:00-20:00,14:00-20:00,14:00-20:00
259,349,118,Bonanza Coffee,Oderbergerstraße 35,10435,"Food service (Café, Restaurant, Diner, Grocery, etc.)",Kaffeespezialitäten und Kaffeebohnen,True,Lieferungen Deutschlandweit via unseres Webshops,True,"Vorbeikommen, bestellen, mitnehmen.",4930208488020.0,https://www.bonanzacoffee.de,kontakt@bonanzacoffee.de,08:30-18:00,08:30-18:00,08:30-18:00,08:30-18:00,08:30-18:00,10:00-18:00,10:00-18:00
